0.0	0.00000000000000E+00
    0.2	0.00000000000000E+00
    0.4	0.00000000000000E+00
    0.6	0.00000000000000E+00
    0.8	0.00000000000000E+00
    1.0	0.00000000000000E+00
    1.2	0.00000000000000E+00
    1.4	0.00000000000000E+00
    1.6	0.00000000000000E+00
    1.8	0.00000000000000E+00
    2.0	0.00000000000000E+00
    2.2	0.00000000000000E+00
    2.4	0.00000000000000E+00
    2.6	0.00000000000000E+00
    2.8	0.00000000000000E+00
    3.0	0.00000000000000E+00
    3.2	0.00000000000000E+00
    3.4	0.00000000000000E+00
    3.6	0.00000000000000E+00
    3.8	0.00000000000000E+00
    4.0	0.00000000000000E+00
    4.2	0.00000000000000E+00
    4.4	0.00000000000000E+00
    4.6	0.00000000000000E+00
    4.8	0.00000000000000E+00
    5.0	0.00000000000000E+00
    5.2	0.00000000000000E+00
    5.4	0.00000000000000E+00
    5.6	0.00000000000000E+00
    5.8	0.00000000000000E+00
    6.0	0.00000000000000E+00
    6.2	0.00000000000000E+00
    6.4	0.00000000000000E+00
    6.6	0.00000000000000E+00
    6.8	0.00000000000000E+00
    7.0	0.00000000000000E+00
    7.2	0.00000000000000E+00
    7.4	0.00000000000000E+00
    7.6	0.00000000000000E+00
    7.8	0.00000000000000E+00
    8.0	0.00000000000000E+00
    8.2	0.00000000000000E+00
    8.4	0.00000000000000E+00
    8.6	0.00000000000000E+00
    8.8	0.00000000000000E+00
    9.0	0.00000000000000E+00
    9.2	0.00000000000000E+00
    9.4	0.00000000000000E+00
    9.6	0.00000000000000E+00
    9.8	0.00000000000000E+00
    10.0	0.00000000000000E+00
    10.2	0.00000000000000E+00
    10.4	0.00000000000000E+00
    10.6	0.00000000000000E+00
    10.8	0.00000000000000E+00
    11.0	0.00000000000000E+00
    11.2	0.00000000000000E+00
    11.4	0.00000000000000E+00
    11.6	0.00000000000000E+00
    11.8	0.00000000000000E+00
    12.0	0.00000000000000E+00
    12.2	0.00000000000000E+00
    12.4	0.00000000000000E+00
    12.6	0.00000000000000E+00
    12.8	0.00000000000000E+00
    13.0	0.00000000000000E+00
    13.2	0.00000000000000E+00
    13.4	0.00000000000000E+00
    13.6	0.00000000000000E+00
    13.8	0.00000000000000E+00
    14.0	0.00000000000000E+00
    14.2	0.00000000000000E+00
    14.4	0.00000000000000E+00
    14.6	0.00000000000000E+00
    14.8	0.00000000000000E+00
    15.0	0.00000000000000E+00
    15.2	0.00000000000000E+00
    15.4	0.00000000000000E+00
    15.6	0.00000000000000E+00
    15.8	0.00000000000000E+00
    16.0	0.00000000000000E+00
    16.2	0.00000000000000E+00
    16.4	0.00000000000000E+00
    16.6	0.00000000000000E+00
    16.8	0.00000000000000E+00
    17.0	0.00000000000000E+00
    17.2	0.00000000000000E+00
    17.4	0.00000000000000E+00
    17.6	0.00000000000000E+00
    17.8	0.00000000000000E+00
    18.0	0.00000000000000E+00
    18.2	0.00000000000000E+00
    18.4	0.00000000000000E+00
    18.6	0.00000000000000E+00
    18.8	0.00000000000000E+00
    19.0	0.00000000000000E+00
    19.2	0.00000000000000E+00
    19.4	0.00000000000000E+00
    19.6	0.00000000000000E+00
    19.8	0.00000000000000E+00
    20.0	0.00000000000000E+00
    20.2	0.00000000000000E+00
    20.4	0.00000000000000E+00
    20.6	0.00000000000000E+00
    20.8	0.00000000000000E+00
    21.0	0.00000000000000E+00
    21.2	0.00000000000000E+00
    21.4	0.00000000000000E+00
    21.6	0.00000000000000E+00
    21.8	0.00000000000000E+00
    22.0	0.00000000000000E+00
    22.2	0.00000000000000E+00
    22.4	0.00000000000000E+00
    22.6	0.00000000000000E+00
    22.8	0.00000000000000E+00
    23.0	0.00000000000000E+00
    23.2	0.00000000000000E+00
    23.4	0.00000000000000E+00
    23.6	0.00000000000000E+00
    23.8	0.00000000000000E+00
    24.0	0.00000000000000E+00
    24.2	0.00000000000000E+00
    24.4	0.00000000000000E+00
    24.6	0.00000000000000E+00
    24.8	0.00000000000000E+00
    25.0	0.00000000000000E+00
    25.2	0.00000000000000E+00
    25.4	0.00000000000000E+00
    25.6	0.00000000000000E+00
    25.8	0.00000000000000E+00
    26.0	0.00000000000000E+00
    26.2	0.00000000000000E+00
    26.4	0.00000000000000E+00
    26.6	0.00000000000000E+00
    26.8	0.00000000000000E+00
    27.0	0.00000000000000E+00
    27.2	0.00000000000000E+00
    27.4	0.00000000000000E+00
    27.6	0.00000000000000E+00
    27.8	0.00000000000000E+00
    28.0	0.00000000000000E+00
    28.2	0.00000000000000E+00
    28.4	0.00000000000000E+00
    28.6	0.00000000000000E+00
    28.8	0.00000000000000E+00
    29.0	0.00000000000000E+00
    29.2	0.00000000000000E+00
    29.4	0.00000000000000E+00
    29.6	0.00000000000000E+00
    29.8	0.00000000000000E+00
    30.0	0.00000000000000E+00
    30.2	0.00000000000000E+00
    30.4	0.00000000000000E+00
    30.6	0.00000000000000E+00
    30.8	0.00000000000000E+00
    31.0	0.00000000000000E+00
    31.2	0.00000000000000E+00
    31.4	0.00000000000000E+00
    31.6	0.00000000000000E+00
    31.8	0.00000000000000E+00
    32.0	0.00000000000000E+00
    32.2	0.00000000000000E+00
    32.4	0.00000000000000E+00
    32.6	0.00000000000000E+00
    32.8	0.00000000000000E+00
    33.0	0.00000000000000E+00
    33.2	0.00000000000000E+00
    33.4	0.00000000000000E+00
    33.6	0.00000000000000E+00
    33.8	0.00000000000000E+00
    34.0	0.00000000000000E+00
    34.2	0.00000000000000E+00
    34.4	0.00000000000000E+00
    34.6	0.00000000000000E+00
    34.8	0.00000000000000E+00
    35.0	0.00000000000000E+00
    35.2	0.00000000000000E+00
    35.4	0.00000000000000E+00
    35.6	0.00000000000000E+00
    35.8	0.00000000000000E+00
    36.0	0.00000000000000E+00
    36.2	0.00000000000000E+00
    36.4	0.00000000000000E+00
    36.6	0.00000000000000E+00
    36.8	0.00000000000000E+00
    37.0	0.00000000000000E+00
    37.2	0.00000000000000E+00
    37.4	0.00000000000000E+00
    37.6	0.00000000000000E+00
    37.8	0.00000000000000E+00
    38.0	0.00000000000000E+00
    38.2	0.00000000000000E+00
    38.4	0.00000000000000E+00
    38.6	0.00000000000000E+00
    38.8	0.00000000000000E+00
    39.0	0.00000000000000E+00
    39.2	0.00000000000000E+00
    39.4	0.00000000000000E+00
    39.6	0.00000000000000E+00
    39.8	0.00000000000000E+00
    40.0	0.00000000000000E+00
    40.2	0.00000000000000E+00
    40.4	0.00000000000000E+00
    40.6	0.00000000000000E+00
    40.8	0.00000000000000E+00
    41.0	0.00000000000000E+00
    41.2	0.00000000000000E+00
    41.4	0.00000000000000E+00
    41.6	0.00000000000000E+00
    41.8	0.00000000000000E+00
    42.0	0.00000000000000E+00
    42.2	0.00000000000000E+00
    42.4	0.00000000000000E+00
    42.6	0.00000000000000E+00
    42.8	0.00000000000000E+00
    43.0	0.00000000000000E+00
    43.2	0.00000000000000E+00
    43.4	0.00000000000000E+00
    43.6	0.00000000000000E+00
    43.8	0.00000000000000E+00
    44.0	0.00000000000000E+00
    44.2	0.00000000000000E+00
    44.4	0.00000000000000E+00
    44.6	0.00000000000000E+00
    44.8	0.00000000000000E+00
    45.0	0.00000000000000E+00
    45.2	0.00000000000000E+00
    45.4	0.00000000000000E+00
    45.6	0.00000000000000E+00
    45.8	0.00000000000000E+00
    46.0	0.00000000000000E+00
    46.2	0.00000000000000E+00
    46.4	0.00000000000000E+00
    46.6	0.00000000000000E+00
    46.8	0.00000000000000E+00
    47.0	0.00000000000000E+00
    47.2	0.00000000000000E+00
    47.4	0.00000000000000E+00
    47.6	0.00000000000000E+00
    47.8	0.00000000000000E+00
    48.0	0.00000000000000E+00
    48.2	7.76293053771485E-13
    48.4	3.15548215583690E-12
    48.6	8.02813289740898E-12
    48.8	1.63635446885289E-11
    49.0	2.92253783791776E-11
    49.2	4.77878617972501E-11
    49.4	7.33522885352755E-11
    49.6	1.07363528082828E-10
    49.8	1.51426275481784E-10
    50.0	2.06378416938563E-10
    50.2	2.73143468750656E-10
    50.4	3.51732292481673E-10
    50.6	4.42119165770456E-10
    50.8	5.44222613067616E-10
    51.0	6.57885983870444E-10
    51.2	7.82858046900996E-10
