81.0050 	1759.8000 
81.0650 	1752.7900 
82.0000 	1761.9800 
82.0600 	1743.3500 
83.1975 	1747.7800 
83.2600 	1740.5900 
83.3225 	1730.8700 
83.7870 	1740.8000 
83.8470 	1732.9200 
84.7270 	1752.2500 
84.8070 	1748.2700 
85.5900 	1769.9000 
85.6500 	1737.9700 
86.6770 	1740.4600 
86.7370 	1741.6300 
87.7990 	1741.1300 
87.8840 	1733.9000 
89.0820 	1738.3800 
89.1420 	1717.6600 
91.8990 	1726.6200 
91.9590 	1729.7900 
92.7690 	1722.2000 
94.0650 	1729.1200 
94.1250 	1711.4900 
95.1020 	1713.7200 
95.1620 	1725.3100 
96.4330 	1722.2400 
96.4930 	1704.4000 
97.9710 	1713.5000 
98.0010 	1712.2100 
98.0310 	1710.6900 
98.0610 	1711.8400 
98.8090 	1707.3300 
98.8690 	1710.6200 
99.6660 	1698.6900 
99.7260 	1685.3300 
100.4990 	1671.7600 
100.5590 	1706.2800 
101.4200 	1685.1400 
101.4800 	1689.8500 
102.1750 	1660.0700 
102.2350 	1691.6400 
103.0460 	1671.3600 
103.1060 	1667.5900 
103.8560 	1663.4700 
103.9160 	1658.2700 
104.6690 	1655.3700 
104.7290 	1647.3300 
105.5140 	1644.7300 
105.5740 	1660.4000 
106.5110 	1619.0200 
106.5710 	1621.1000 
107.3610 	1621.7300 
107.4210 	1635.7800 
108.2130 	1621.6700 
108.2730 	1612.7200 
110.4850 	1616.7500 
110.5450 	1610.1600 
111.5040 	1602.4800 
111.5640 	1595.4200 
113.0320 	1558.4700 
114.3630 	1558.3000 
114.4230 	1553.4800 
115.3270 	1519.9900 
115.3870 	1521.7300 
116.6580 	1534.8700 
116.7430 	1524.1800 
117.7980 	1530.4600 
117.8580 	1526.8900 
119.1930 	1524.2500 
119.2530 	1512.9200 
120.1580 	1454.7400 
120.2180 	1474.8200 
121.5080 	1468.0900 
121.5680 	1463.2700 
122.7930 	1447.8300 
123.9380 	1438.3000 
123.9980 	1440.4300 
124.7530 	1439.2400 
124.7830 	1442.4800 
124.8130 	1441.3200 
125.5980 	1430.9000 
125.6580 	1434.3800 
126.4980 	1369.0600 
126.5580 	1368.5400 
127.3480 	1378.3900 
127.4080 	1361.1600 
128.3080 	1375.9200 
128.3680 	1368.1500 
129.3980 	1363.2700 
129.4580 	1364.5500 
131.6230 	1331.5700 
131.6830 	1341.6400 
132.4980 	1296.9500 
132.5580 	1314.5100 
133.3780 	1290.4400 
133.4380 	1295.3100 
134.2930 	1286.8000 
134.3530 	1270.2900 
135.4730 	1265.4300 
135.5730 	1265.1600 
136.5880 	1251.2000 
136.6480 	1259.1100 
137.4680 	1218.1000 
137.5280 	1216.8800 
138.2880 	1223.5500 
138.3480 	1223.5300 
139.4430 	1209.8100 
139.5030 	1206.9200 
140.3455 	1238.6500 
140.4080 	1209.6900 
140.4705 	1181.8100 
141.4180 	1199.8800 
141.4780 	1199.2100 
142.7130 	1174.3900 
142.7730 	1186.6100 
143.8180 	1174.3300 
143.8780 	1159.9200 
144.8080 	1149.4000 
144.8680 	1147.5900 
145.9480 	1140.5000 
146.0080 	1155.2800 
146.8740 	1144.7500 
146.9340 	1144.5700 
147.8060 	1136.4100 
148.7300 	1133.0800 
148.8050 	1125.0000 
